抓取日期,發行機構代碼,發行機構名稱,債券名稱,掛牌日期,發行資料
2026-09-04,3272,東碩資訊股份有限公司,東碩資訊股份有限公司國內第三次無擔保轉換公司債,113/03/07,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=32723&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3272&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6894,衛司特科技股份有限公司,衛司特科技股份有限公司國內第一次無擔保轉換公司債,115/03/09,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=68941&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6894&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6862,三集瑞科技國際集團股份有限公司,三集瑞科技國際集團股份有限公司中華民國境內第一次無擔保轉換公司債,115/03/13,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=68621&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6862&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2329,華泰電子股份有限公司,華泰電子股份有限公司國內第一次無擔保轉換公司債,115/03/18,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=23291&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2329&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6913,鴻呈實業股份有限公司,鴻呈實業股份有限公司國內第一次無擔保轉換公司債,115/03/19,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=69131&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6913&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6547,高端疫苗生物製劑股份有限公司,高端疫苗生物製劑股份有限公司國內第二次有擔保轉換公司債,115/03/19,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=65472&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6547&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3715,定穎投資控股股份有限公司,定穎投資控股股份有限公司國內第二次無擔保轉換公司債,115/03/24,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=37152&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3715&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6576,逸達生物科技股份有限公司,逸達生物科技股份有限公司國內第一次有擔保轉換公司債,115/03/25,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=65761&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6576&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3011,今皓實業股份有限公司,今皓實業股份有限公司國內第二次有擔保轉換公司債,115/03/26,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=30112&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3011&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8476,台境企業股份有限公司,台境企業股份有限公司國內第二次無擔保轉換公司債,115/04/21,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=84762&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8476&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8111,立碁電子工業股份有限公司,立碁電子工業股份有限公司國內第四次無擔保轉換公司債,115/04/28,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=81114&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8111&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6603,富強鑫精密工業股份有限公司,富強鑫精密工業股份有限公司國內第四次無擔保轉換公司債,115/05/04,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=66034&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6603&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4714,永捷創新科技股份有限公司,永捷創新科技股份有限公司國內第八次有擔保轉換公司債,115/05/04,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=47148&bond_kind=5&bond_subn=%24M00000001&bond_yrn=8&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4714&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5284,經寶精密控股股份有限公司,經寶精密控股股份有限公司中華民國境內第四次無擔保轉換公司債,115/05/05,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=52844&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5284&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8271,宇瞻科技股份有限公司,宇瞻科技股份有限公司國內第一次無擔保轉換公司債,115/05/05,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=82711&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8271&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3135,凌航科技股份有限公司,凌航科技股份有限公司國內第二次無擔保轉換公司債,115/05/05,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=31352&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3135&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8462,柏文健康事業股份有限公司,柏文健康事業股份有限公司國內第四次無擔保轉換公司債,115/05/08,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=84624&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8462&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5284,經寶精密控股股份有限公司,經寶精密控股股份有限公司中華民國境內第五次無擔保轉換公司債,115/05/11,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=52845&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5284&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4503,金雨企業股份有限公司,金雨企業股份有限公司國內第一次有擔保轉換公司債,115/05/13,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=45031&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4503&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8074,鉅橡企業股份有限公司,鉅橡企業股份有限公司國內第六次有擔保轉換公司債,115/05/14,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=80746&bond_kind=5&bond_subn=%24M00000001&bond_yrn=6&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8074&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,7610,聯友金屬科技股份有限公司,聯友金屬科技股份有限公司國內第一次無擔保轉換公司債,115/05/20,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=76101&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=7610&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4760,勤凱科技股份有限公司,勤凱科技股份有限公司國內第二次無擔保轉換公司債,115/05/22,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=47602&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4760&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8112,至上電子股份有限公司,至上電子股份有限公司國內第十次無擔保轉換公司債,113/05/24,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=811210&bond_kind=5&bond_subn=%24M00000001&bond_yrn=10&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8112&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5464,霖宏科技股份有限公司,霖宏科技股份有限公司國內第二次有擔保轉換公司債,115/05/25,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=54642&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5464&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4722,國精化學股份有限公司,國精化學股份有限公司國內第四次無擔保轉換公司債,115/05/26,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=47224&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4722&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4749,新應材股份有限公司,新應材股份有限公司國內第一次無擔保轉換公司債,115/05/28,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=47491&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4749&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4931,新盛力科技股份有限公司,新盛力科技股份有限公司國內第一次無擔保轉換公司債,115/05/29,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=49311&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4931&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6546,正基科技股份有限公司,正基科技股份有限公司國內第二次無擔保轉換公司債,115/06/09,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=65462&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6546&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6220,岳豐科技股份有限公司,岳豐科技股份有限公司國內第十次有擔保轉換公司債,115/06/10,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=622010&bond_kind=5&bond_subn=%24M00000002&bond_yrn=10&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6220&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3294,英濟股份有限公司,英濟股份有限公司國內第三次有擔保轉換公司債,115/06/18,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=32943&bond_kind=5&bond_subn=%24M00000002&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3294&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4190,佐登妮絲集團股份有限公司,佐登妮絲集團股份有限公司中華民國境內第四次有擔保轉換公司債,115/06/30,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=41904&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4190&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6546,正基科技股份有限公司,正基科技股份有限公司國內第三次無擔保轉換公司債,115/06/30,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=65463&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6546&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5289,宜鼎國際股份有限公司,宜鼎國際股份有限公司國內第二次無擔保轉換公司債,115/07/01,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=52892&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5289&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8096,擎亞電子股份有限公司,擎亞電子股份有限公司國內第二次無擔保轉換公司債,115/07/02,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=80962&bond_kind=5&bond_subn=%24M00000002&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8096&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6584,南俊國際股份有限公司,南俊國際股份有限公司國內第三次無擔保轉換公司債,115/07/02,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=65843&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6584&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6187,萬潤科技股份有限公司,萬潤科技股份有限公司國內第六次無擔保轉換公司債,115/07/02,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=61876&bond_kind=5&bond_subn=%24M00000001&bond_yrn=6&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6187&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6624,萬年清環境工程股份有限公司,萬年清環境工程股份有限公司國內第一次有擔保轉換公司債,113/07/05,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=66241&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6624&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3605,宏致電子股份有限公司,宏致電子股份有限公司國內第四次無擔保轉換公司債,115/07/06,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=36054&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3605&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8096,擎亞電子股份有限公司,擎亞電子股份有限公司國內第三次無擔保轉換公司債,115/07/14,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=80963&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8096&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3362,先進光電科技股份有限公司,先進光電科技股份有限公司國內第一次有擔保轉換公司債,113/07/16,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=33621&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3362&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,1623,大東電業廠股份有限公司,大東電業廠股份有限公司國內第一次無擔保轉換公司債,115/07/16,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=16231&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=1623&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6134,萬旭電業股份有限公司,萬旭電業股份有限公司國內第三次有擔保轉換公司債,115/07/20,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=61343&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6134&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8054,安國國際科技股份有限公司,安國國際科技股份有限公司國內第一次有擔保轉換公司債,115/07/22,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=80541&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8054&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2486,一詮精密工業股份有限公司,一詮精密工業股份有限公司國內第七次無擔保轉換公司債,115/07/23,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=24867&bond_kind=5&bond_subn=%24M00000001&bond_yrn=7&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2486&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,9933,中鼎工程股份有限公司,中鼎工程股份有限公司國內第二次無擔保轉換公司債,113/07/23,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=99332&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=9933&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6869,雲豹能源科技股份有限公司,雲豹能源科技股份有限公司國內第二次有擔保轉換公司債,115/07/24,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=68692&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6869&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6693,廣閎科技股份有限公司,廣閎科技股份有限公司國內第一次無擔保轉換公司債,115/07/24,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=66931&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6693&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8442,威宏控股股份有限公司,威宏控股股份有限公司中華民國境內第三次有擔保轉換公司債,115/07/24,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=84423&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8442&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6903,巨漢系統科技股份有限公司,巨漢系統科技股份有限公司國內第一次無擔保轉換公司債,115/07/24,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=69031&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6903&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5291,邑昇實業股份有限公司,邑昇實業股份有限公司國內第二次無擔保轉換公司債,115/07/29,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=52912&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5291&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3583,辛耘企業股份有限公司,辛耘企業股份有限公司國內第三次無擔保轉換公司債,115/07/30,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=35833&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3583&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3324,雙鴻科技股份有限公司,雙鴻科技股份有限公司國內第五次無擔保轉換公司債,113/07/31,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=33245&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3324&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5536,聖暉工程科技股份有限公司,聖暉工程科技股份有限公司國內第二次無擔保轉換公司債,115/08/04,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=55362&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5536&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8438,昶昕實業股份有限公司,昶昕實業股份有限公司國內第一次無擔保轉換公司債,115/08/05,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=84381&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8438&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4764,雙鍵化工股份有限公司,雙鍵化工股份有限公司國內第二次有擔保轉換公司債,115/08/05,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=47642&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4764&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6903,巨漢系統科技股份有限公司,巨漢系統科技股份有限公司國內第二次無擔保轉換公司債,115/08/07,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=69032&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6903&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,1402,遠東新世紀股份有限公司,遠東新世紀股份有限公司國內第二次無擔保交換公司債,113/08/08,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=140202&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=1402&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,1402,遠東新世紀股份有限公司,遠東新世紀股份有限公司國內第一次無擔保交換公司債,113/08/08,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=140201&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=1402&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6683,雍智科技股份有限公司,雍智科技股份有限公司國內第一次無擔保轉換公司債,115/08/10,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=66831&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6683&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3081,聯亞光電工業股份有限公司,聯亞光電工業股份有限公司國內第一次有擔保轉換公司債,115/08/12,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=30811&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3081&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3081,聯亞光電工業股份有限公司,聯亞光電工業股份有限公司國內第二次無擔保轉換公司債,115/08/13,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=30812&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3081&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6570,維田科技股份有限公司,維田科技股份有限公司國內第二次無擔保轉換公司債,115/08/14,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=65702&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6570&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5536,聖暉工程科技股份有限公司,聖暉工程科技股份有限公司國內第三次無擔保轉換公司債,115/08/17,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=55363&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5536&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8936,國統國際股份有限公司,國統國際股份有限公司國內第五次有擔保轉換公司債,115/08/17,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=89365&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8936&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3016,嘉晶電子股份有限公司,嘉晶電子股份有限公司國內第六次無擔保轉換公司債,115/08/18,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=30166&bond_kind=5&bond_subn=%24M00000001&bond_yrn=6&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3016&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3512,皇龍開發股份有限公司,皇龍開發股份有限公司國內第二次有擔保轉換公司債,115/08/18,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=35122&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3512&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4973,廣穎電通股份有限公司,廣穎電通股份有限公司國內第一次無擔保轉換公司債,115/08/21,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=49731&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4973&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3376,新日興股份有限公司,新日興股份有限公司國內第三次無擔保轉換公司債,113/08/23,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=33763&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3376&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3219,倚強科技股份有限公司,倚強科技股份有限公司國內第一次無擔保轉換公司債,115/08/25,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=32191&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3219&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,7631,聚賢研發股份有限公司,聚賢研發股份有限公司國內第一次無擔保轉換公司債,115/08/26,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=76311&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=7631&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8936,國統國際股份有限公司,國統國際股份有限公司國內第六次無擔保轉換公司債,115/08/28,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=89366&bond_kind=5&bond_subn=%24M00000001&bond_yrn=6&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8936&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3149,正達國際光電股份有限公司,正達國際光電股份有限公司國內第四次有擔保轉換公司債,115/08/31,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=31494&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3149&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6680,鑫創電子股份有限公司,鑫創電子股份有限公司國內第一次無擔保轉換公司債,113/09/02,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=66801&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6680&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,1595,川寶科技股份有限公司,川寶科技股份有限公司國內第二次無擔保轉換公司債,113/09/02,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=15952&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=1595&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,1560,中國砂輪企業股份有限公司,中國砂輪企業股份有限公司國內第二次無擔保轉換公司債,115/09/03,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=15602&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=1560&monyr_reg=202608&pg=&step=0&tg=
