TITLE,櫃檯買賣轉(交)換公司債期間利息對照表
DATADATE,年份:102年
BODY,發行公司,和大三
BODY,轉換公司債名稱,和大三
BODY,轉換公司債代號,15363
BODY,發行日期,981116
BODY,票面利率,8
BODY,計算週期, 12個月
BODY,債息計算起始日,1020814
BODY,17,0.3625,0.4219,0.4756,0.5351,0.5926,0.6521,0.0096,0.0690,0.1285,0.1860,0.2455,0.3030
BODY,18,0.3644,0.4238,0.4775,0.5370,0.5945,0.6540,0.0115,0.0710,0.1304,0.1879,0.2474,0.3049
BODY,19,0.3663,0.4258,0.4795,0.5389,0.5964,0.6559,0.0134,0.0729,0.1323,0.1899,0.2493,0.3068
BODY,20,0.3682,0.4277,0.4814,0.5408,0.5984,0.6578,0.0153,0.0748,0.1342,0.1918,0.2512,0.3088
BODY,21,0.3701,0.4296,0.4833,0.5427,0.6003,0.6597,0.0173,0.0767,0.1362,0.1937,0.2532,0.3107
BODY,22,0.3721,0.4315,0.4852,0.5447,0.6022,0.6616,0.0192,0.0786,0.1381,0.1956,0.2551,0.3126
BODY,23,0.3740,0.4334,0.4871,0.5466,0.6041,0.6636,0.0211,0.0805,0.1400,0.1975,0.2570,0.3145
BODY,24,0.3759,0.4353,0.4890,0.5485,0.6060,0.6655,0.0230,0.0825,0.1419,0.1995,0.2589,0.3164
BODY,25,0.3778,0.4373,0.4910,0.5504,0.6079,0.6674,0.0249,0.0844,0.1438,0.2014,0.2608,0.3184
BODY,26,0.3797,0.4392,0.4929,0.5523,0.6099,0.6693,0.0268,0.0863,0.1458,0.2033,0.2627,0.3203
BODY,27,0.3816,0.4411,0.4948,0.5542,0.6118,0.6712,0.0288,0.0882,0.1477,0.2052,0.2647,0.3222
BODY,28,0.3836,0.4430,0.4967,0.5562,0.6137,0.6732,0.0307,0.0901,0.1496,0.2071,0.2666,0.3241
BODY,29,0.3855,0.0000,0.4986,0.5581,0.6156,0.6751,0.0326,0.0921,0.1515,0.2090,0.2685,0.3260
BODY,30,0.3874,0.0000,0.5005,0.5600,0.6175,0.6770,0.0345,0.0940,0.1534,0.2110,0.2704,0.3279
BODY,31,0.3893,0.0000,0.5025,0.0000,0.6195,0.0000,0.0364,0.0959,0.0000,0.2129,0.0000,0.3299
BODY,發行公司,力麒三
BODY,轉換公司債名稱,力麒三
BODY,轉換公司債代號,55123
BODY,發行日期,980929
BODY,票面利率,1
BODY,計算週期, 12個月
BODY,債息計算起始日,980929
BODY,債息基準日,0
BODY,日期/月份,10201,10202,10203,10204,10205,10206,10207,10208,10209,10210,10211,10212
BODY,01,0.2603,0.3452,0.4219,0.5068,0.5890,0.6740,0.7562,0.8411,0.9260,0.0082,0.0932,0.1753
BODY,02,0.2630,0.3479,0.4247,0.5096,0.5918,0.6767,0.7589,0.8438,0.9288,0.0110,0.0959,0.1781
BODY,03,0.2658,0.3507,0.4274,0.5123,0.5945,0.6795,0.7616,0.8466,0.9315,0.0137,0.0986,0.1808
BODY,04,0.2685,0.3534,0.4301,0.5151,0.5973,0.6822,0.7644,0.8493,0.9342,0.0164,0.1014,0.1836
BODY,05,0.2712,0.3562,0.4329,0.5178,0.6000,0.6849,0.7671,0.8521,0.9370,0.0192,0.1041,0.1863
BODY,06,0.2740,0.3589,0.4356,0.5205,0.6027,0.6877,0.7699,0.8548,0.9397,0.0219,0.1068,0.1890
BODY,07,0.2767,0.3616,0.4384,0.5233,0.6055,0.6904,0.7726,0.8575,0.9425,0.0247,0.1096,0.1918
BODY,08,0.2795,0.3644,0.4411,0.5260,0.6082,0.6932,0.7753,0.8603,0.9452,0.0274,0.1123,0.1945
BODY,09,0.2822,0.3671,0.4438,0.5288,0.6110,0.6959,0.7781,0.8630,0.9479,0.0301,0.1151,0.1973
BODY,10,0.2849,0.3699,0.4466,0.5315,0.6137,0.6986,0.7808,0.8658,0.9507,0.0329,0.1178,0.2000
BODY,11,0.2877,0.3726,0.4493,0.5342,0.6164,0.7014,0.7836,0.8685,0.9534,0.0356,0.1205,0.2027
BODY,12,0.2904,0.3753,0.4521,0.5370,0.6192,0.7041,0.7863,0.8712,0.9562,0.0384,0.1233,0.2055
BODY,13,0.2932,0.3781,0.4548,0.5397,0.6219,0.7068,0.7890,0.8740,0.9589,0.0411,0.1260,0.2082
BODY,14,0.2959,0.3808,0.4575,0.5425,0.6247,0.7096,0.7918,0.8767,0.9616,0.0438,0.1288,0.2110
BODY,15,0.2986,0.3836,0.4603,0.5452,0.6274,0.7123,0.7945,0.8795,0.9644,0.0466,0.1315,0.2137
BODY,16,0.3014,0.3863,0.4630,0.5479,0.6301,0.7151,0.7973,0.8822,0.9671,0.0493,0.1342,0.2164
BODY,17,0.3041,0.3890,0.4658,0.5507,0.6329,0.7178,0.8000,0.8849,0.9699,0.0521,0.1370,0.2192
BODY,18,0.3068,0.3918,0.4685,0.5534,0.6356,0.7205,0.8027,0.8877,0.9726,0.0548,0.1397,0.2219
BODY,19,0.3096,0.3945,0.4712,0.5562,0.6384,0.7233,0.8055,0.8904,0.9753,0.0575,0.1425,0.2247
BODY,20,0.3123,0.3973,0.4740,0.5589,0.6411,0.7260,0.8082,0.8932,0.9781,0.0603,0.1452,0.2274
BODY,21,0.3151,0.4000,0.4767,0.5616,0.6438,0.7288,0.8110,0.8959,0.9808,0.0630,0.1479,0.2301
BODY,22,0.3178,0.4027,0.4795,0.5644,0.6466,0.7315,0.8137,0.8986,0.9836,0.0658,0.1507,0.2329
BODY,23,0.3205,0.4055,0.4822,0.5671,0.6493,0.7342,0.8164,0.9014,0.9863,0.0685,0.1534,0.2356
BODY,24,0.3233,0.4082,0.4849,0.5699,0.6521,0.7370,0.8192,0.9041,0.9890,0.0712,0.1562,0.2384
BODY,25,0.3260,0.4110,0.4877,0.5726,0.6548,0.7397,0.8219,0.9068,0.9918,0.0740,0.1589,0.2411
BODY,26,0.3288,0.4137,0.4904,0.5753,0.6575,0.7425,0.8247,0.9096,0.9945,0.0767,0.1616,0.2438
BODY,27,0.3315,0.4164,0.4932,0.5781,0.6603,0.7452,0.8274,0.9123,0.9973,0.0795,0.1644,0.2466
BODY,28,0.3342,0.4192,0.4959,0.5808,0.6630,0.7479,0.8301,0.9151,1.0000,0.0822,0.1671,0.2493
BODY,29,0.3370,0.0000,0.4986,0.5836,0.6658,0.7507,0.8329,0.9178,0.0027,0.0849,0.1699,0.2521
BODY,30,0.3397,0.0000,0.5014,0.5863,0.6685,0.7534,0.8356,0.9205,0.0055,0.0877,0.1726,0.2548
BODY,31,0.3425,0.0000,0.5041,0.0000,0.6712,0.0000,0.8384,0.9233,0.0000,0.0904,0.0000,0.2575
BODY,發行公司,力麒四
BODY,轉換公司債名稱,力麒四
BODY,轉換公司債代號,55124
BODY,發行日期,991011
BODY,票面利率,1
BODY,計算週期, 12個月
BODY,債息計算起始日,991011
BODY,債息基準日,0
BODY,日期/月份,10201,10202,10203,10204,10205,10206,10207,10208,10209,10210
BODY,01,0.2274,0.3123,0.3890,0.4740,0.5562,0.6411,0.7233,0.8082,0.8932,0.9753
BODY,02,0.2301,0.3151,0.3918,0.4767,0.5589,0.6438,0.7260,0.8110,0.8959,0.9781
BODY,03,0.2329,0.3178,0.3945,0.4795,0.5616,0.6466,0.7288,0.8137,0.8986,0.9808
BODY,04,0.2356,0.3205,0.3973,0.4822,0.5644,0.6493,0.7315,0.8164,0.9014,0.9836
BODY,05,0.2384,0.3233,0.4000,0.4849,0.5671,0.6521,0.7342,0.8192,0.9041,0.9863
BODY,06,0.2411,0.3260,0.4027,0.4877,0.5699,0.6548,0.7370,0.8219,0.9068,0.9890
BODY,07,0.2438,0.3288,0.4055,0.4904,0.5726,0.6575,0.7397,0.8247,0.9096,0.9918
BODY,08,0.2466,0.3315,0.4082,0.4932,0.5753,0.6603,0.7425,0.8274,0.9123,0.9945
BODY,09,0.2493,0.3342,0.4110,0.4959,0.5781,0.6630,0.7452,0.8301,0.9151,0.9973
BODY,10,0.2521,0.3370,0.4137,0.4986,0.5808,0.6658,0.7479,0.8329,0.9178,1.0000
BODY,11,0.2548,0.3397,0.4164,0.5014,0.5836,0.6685,0.7507,0.8356,0.9205,0.0000
BODY,12,0.2575,0.3425,0.4192,0.5041,0.5863,0.6712,0.7534,0.8384,0.9233,0.0000
BODY,13,0.2603,0.3452,0.4219,0.5068,0.5890,0.6740,0.7562,0.8411,0.9260,0.0000
BODY,14,0.2630,0.3479,0.4247,0.5096,0.5918,0.6767,0.7589,0.8438,0.9288,0.0000
BODY,15,0.2658,0.3507,0.4274,0.5123,0.5945,0.6795,0.7616,0.8466,0.9315,0.0000
BODY,16,0.2685,0.3534,0.4301,0.5151,0.5973,0.6822,0.7644,0.8493,0.9342,0.0000
BODY,17,0.2712,0.3562,0.4329,0.5178,0.6000,0.6849,0.7671,0.8521,0.9370,0.0000
BODY,18,0.2740,0.3589,0.4356,0.5205,0.6027,0.6877,0.7699,0.8548,0.9397,0.0000
BODY,19,0.2767,0.3616,0.4384,0.5233,0.6055,0.6904,0.7726,0.8575,0.9425,0.0000
BODY,20,0.2795,0.3644,0.4411,0.5260,0.6082,0.6932,0.7753,0.8603,0.9452,0.0000
BODY,21,0.2822,0.3671,0.4438,0.5288,0.6110,0.6959,0.7781,0.8630,0.9479,0.0000
BODY,22,0.2849,0.3699,0.4466,0.5315,0.6137,0.6986,0.7808,0.8658,0.9507,0.0000
BODY,23,0.2877,0.3726,0.4493,0.5342,0.6164,0.7014,0.7836,0.8685,0.9534,0.0000
BODY,24,0.2904,0.3753,0.4521,0.5370,0.6192,0.7041,0.7863,0.8712,0.9562,0.0000
BODY,25,0.2932,0.3781,0.4548,0.5397,0.6219,0.7068,0.7890,0.8740,0.9589,0.0000
BODY,26,0.2959,0.3808,0.4575,0.5425,0.6247,0.7096,0.7918,0.8767,0.9616,0.0000
BODY,27,0.2986,0.3836,0.4603,0.5452,0.6274,0.7123,0.7945,0.8795,0.9644,0.0000
BODY,28,0.3014,0.3863,0.4630,0.5479,0.6301,0.7151,0.7973,0.8822,0.9671,0.0000
BODY,29,0.3041,0.0000,0.4658,0.5507,0.6329,0.7178,0.8000,0.8849,0.9699,0.0000
BODY,30,0.3068,0.0000,0.4685,0.5534,0.6356,0.7205,0.8027,0.8877,0.9726,0.0000
BODY,31,0.3096,0.0000,0.4712,0.0000,0.6384,0.0000,0.8055,0.8904,0.0000,0.0000

